family,importance,mean_conv
adverbs,intermediate,0.01658345873214885
adverbs,major,0.0021082389463552495
adverbs,minor,-0.024007936507936516
articles,intermediate,-0.00920361952356903
articles,major,0.04792904488673242
articles,minor,-0.03134920634920634
auxiliary_verbs,intermediate,0.016171301665640254
auxiliary_verbs,major,0.010851885344245178
auxiliary_verbs,minor,0.017460317460317457
conjunctions,intermediate,0.03975485480681142
conjunctions,major,-0.012848661047117448
conjunctions,minor,0.010884353741496591
impersonal_pronouns,intermediate,0.02275273999525082
impersonal_pronouns,major,0.033299769719564665
impersonal_pronouns,minor,0.045238095238095244
negations,intermediate,-0.004534487491722341
negations,major,-0.0017230545630639031
negations,minor,0.047619047619047616
personal_pronouns,intermediate,0.013668789283991779
personal_pronouns,major,0.002985605078816064
personal_pronouns,minor,0.016383219954648528
prepositions,intermediate,-0.002236937015913636
prepositions,major,0.023506364166790115
prepositions,minor,0.008809523809523812
quantifiers,intermediate,0.009178861889406767
quantifiers,major,0.046308026078797145
quantifiers,minor,-0.02698412698412699
