a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Emma,Harriet Smith,adverbs,91,71,57,0.8028169014084507,0.8131868131868132,-0.01036991177836244,F,major,F,major
Emma,Harriet Smith,articles,91,69,35,0.5072463768115942,0.4835164835164835,0.023729893295110716,F,major,F,major
Emma,Harriet Smith,auxiliary_verbs,91,80,71,0.8875,0.8901098901098901,-0.0026098901098901006,F,major,F,major
Emma,Harriet Smith,conjunctions,91,65,46,0.7076923076923077,0.7142857142857143,-0.00659340659340657,F,major,F,major
Emma,Harriet Smith,impersonal_pronouns,91,71,58,0.8169014084507042,0.8021978021978022,0.014703606252902013,F,major,F,major
Emma,Harriet Smith,negations,91,54,27,0.5,0.5384615384615384,-0.038461538461538436,F,major,F,major
Emma,Harriet Smith,personal_pronouns,91,83,75,0.9036144578313253,0.8901098901098901,0.013504567721435268,F,major,F,major
Emma,Harriet Smith,prepositions,91,76,50,0.6578947368421053,0.6593406593406593,-0.0014459224985540198,F,major,F,major
Emma,Isabella,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,conjunctions,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,impersonal_pronouns,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,personal_pronouns,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Jane Fairfax,adverbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,articles,9,6,3,0.5,0.4444444444444444,0.05555555555555558,F,major,F,intermediate
Emma,Jane Fairfax,auxiliary_verbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,conjunctions,9,8,7,0.875,0.7777777777777778,0.09722222222222221,F,major,F,intermediate
Emma,Jane Fairfax,impersonal_pronouns,9,6,4,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Jane Fairfax,personal_pronouns,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,prepositions,9,6,5,0.8333333333333334,0.8888888888888888,-0.05555555555555547,F,major,F,intermediate
Emma,Miss Bates,adverbs,21,11,11,1.0,0.9047619047619048,0.09523809523809523,F,major,F,intermediate
