a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Admiral,Captain Wentworth,3.0,2.0,6.0,0.0,0.0,,,M,major
Anne Elliot,Elizabeth,1.0,2.0,2.0,0.0,0.0,F,major,F,minor
Anne Elliot,Mary Musgrove,5.0,2.0,10.0,0.0,0.0,F,major,F,intermediate
Anne Elliot,Mr Shepherd,1.0,2.0,2.0,0.0,0.0,F,major,M,minor
Anne Steele,Elinor,6.0,6.0,31.0,-0.016666666666666663,-0.016129032258064512,F,intermediate,F,major
Anne Steele,Lucy Steele,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,intermediate
Captain Wentworth,Admiral,5.0,2.0,10.0,0.0,0.0,M,major,,
Captain Wentworth,Anne Elliot,7.0,4.0,23.0,0.023809523809523805,0.021739130434782605,M,major,F,major
Captain Wentworth,Mary Musgrove,1.0,2.0,2.0,0.0,0.0,M,major,F,intermediate
Catherine Morland,Eleanor Tilney,7.0,7.0,32.0,-0.027210884353741496,-0.017857142857142856,F,major,F,intermediate
Catherine Morland,Henry Tilney,8.0,8.0,51.0,-0.019791666666666666,-0.01715686274509804,F,major,M,major
Catherine Morland,Isabella Thorpe,6.0,5.0,19.0,0.1111111111111111,0.07368421052631578,F,major,F,major
Catherine Morland,John Thorpe,5.0,6.0,24.0,0.06000000000000001,0.048611111111111126,F,major,M,intermediate
Catherine Morland,Mrs. Allen,2.0,3.0,4.0,0.0,0.0,F,major,F,intermediate
Catherine Morland,Mrs. Thorpe,4.0,2.0,8.0,0.0,0.0,F,major,F,minor
Charles Musgrove,Anne Elliot,8.0,4.0,31.0,0.0,0.0,M,intermediate,F,major
Charles Musgrove,Captain Wentworth,2.0,2.0,4.0,0.0,0.0,M,intermediate,M,major
Charles Musgrove,Lady Russell,3.0,2.0,6.0,0.0,0.0,M,intermediate,F,minor
Charlotte,Elinor,6.0,2.0,12.0,0.0,0.0,F,intermediate,F,major
Charlotte Lucas,Elizabeth,6.0,4.0,17.0,0.027777777777777773,0.01470588235294117,F,intermediate,F,major
Colonel Brandon,Elinor,7.0,3.0,19.0,0.04761904761904762,0.03508771929824562,M,intermediate,F,major
Colonel Brandon,Mrs. Jennings,4.0,2.0,8.0,0.0,0.0,M,intermediate,F,intermediate
Colonel Fitzwilliam,Elizabeth,5.0,2.0,10.0,0.0,0.0,M,intermediate,F,major
Colonel Fitzwilliam,Mr. Darcy,1.0,2.0,2.0,0.0,0.0,M,intermediate,M,major
Edmund,Fanny Price,7.0,10.0,63.0,0.014965986394557802,0.011111111111111092,M,major,F,major
Edmund,Henry Crawford,6.0,3.0,17.0,0.0,0.0,M,major,M,major
Edmund,Lady Bertram,6.0,4.0,22.0,-0.013888888888888895,-0.01136363636363637,M,major,F,intermediate
Edmund,Maria Bertram,5.0,3.0,14.0,0.06666666666666668,0.04761904761904762,M,major,F,intermediate
Edmund,Mary Crawford,8.0,5.0,38.0,0.0062500000000000056,0.005263157894736847,M,major,F,major
Edmund,Mrs. Norris,5.0,4.0,16.0,0.0,0.0,M,major,F,intermediate
Edmund,Tom Bertram,6.0,4.0,18.0,-0.013888888888888895,-0.013888888888888895,M,major,M,intermediate
Edward Ferrars,Elinor,7.0,7.0,43.0,0.012244897959183694,0.006644518272425264,M,intermediate,F,major
Edward Ferrars,Marianne,6.0,2.0,12.0,0.0,0.0,M,intermediate,F,major
Eleanor Tilney,Catherine Morland,8.0,5.0,36.0,0.024999999999999994,0.022222222222222216,F,intermediate,F,major
Eleanor Tilney,Henry Tilney,7.0,5.0,28.0,-0.01904761904761906,-0.014285714285714294,F,intermediate,M,major
Elinor,Edward Ferrars,8.0,6.0,34.0,0.012499999999999983,0.01470588235294116,F,major,M,intermediate
Elinor,Lucy Steele,6.0,5.0,23.0,-0.01944444444444447,-0.017391304347826108,F,major,F,intermediate
Elinor,Marianne,7.0,11.0,58.0,-0.019624819624819618,-0.01880877742946708,F,major,F,major
Elinor,Mrs. Dashwood,8.0,10.0,67.0,0.000347222222222221,-0.005970149253731343,F,major,F,intermediate
Elinor,Mrs. Jennings,2.0,3.0,4.0,0.0,0.0,F,major,F,intermediate
Elizabeth,Anne Elliot,4.0,2.0,8.0,0.0,0.0,F,minor,F,major
Elizabeth,Colonel Fitzwilliam,3.0,2.0,6.0,0.0,0.0,F,major,M,intermediate
