a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Admiral,Captain Wentworth,adverbs,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,auxiliary_verbs,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,personal_pronouns,2,2,2,1.0,1.0,0.0,,,M,major
Anne Elliot,Elizabeth,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,minor
Anne Elliot,Mary Musgrove,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mary Musgrove,conjunctions,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mary Musgrove,impersonal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mary Musgrove,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mary Musgrove,prepositions,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mr Shepherd,adverbs,2,2,2,1.0,1.0,0.0,F,major,M,minor
Anne Steele,Elinor,adverbs,6,6,4,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,F,major
Anne Steele,Elinor,auxiliary_verbs,6,6,6,1.0,1.0,0.0,F,intermediate,F,major
Anne Steele,Elinor,conjunctions,6,5,4,0.8,0.8333333333333334,-0.033333333333333326,F,intermediate,F,major
Anne Steele,Elinor,impersonal_pronouns,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,intermediate,F,major
Anne Steele,Elinor,negations,6,3,2,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,F,major
Anne Steele,Elinor,personal_pronouns,6,6,6,1.0,1.0,0.0,F,intermediate,F,major
Anne Steele,Lucy Steele,articles,2,2,2,1.0,1.0,0.0,F,intermediate,F,intermediate
Anne Steele,Lucy Steele,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,intermediate,F,intermediate
Captain Wentworth,Admiral,auxiliary_verbs,2,2,2,1.0,1.0,0.0,M,major,,
Captain Wentworth,Admiral,conjunctions,2,2,2,1.0,1.0,0.0,M,major,,
Captain Wentworth,Admiral,impersonal_pronouns,2,2,2,1.0,1.0,0.0,M,major,,
Captain Wentworth,Admiral,personal_pronouns,2,2,2,1.0,1.0,0.0,M,major,,
Captain Wentworth,Admiral,prepositions,2,2,2,1.0,1.0,0.0,M,major,,
Captain Wentworth,Anne Elliot,adverbs,4,3,3,1.0,1.0,0.0,M,major,F,major
Captain Wentworth,Anne Elliot,articles,4,4,3,0.75,0.75,0.0,M,major,F,major
Captain Wentworth,Anne Elliot,auxiliary_verbs,4,4,4,1.0,1.0,0.0,M,major,F,major
Captain Wentworth,Anne Elliot,impersonal_pronouns,4,2,2,1.0,1.0,0.0,M,major,F,major
Captain Wentworth,Anne Elliot,negations,4,3,2,0.6666666666666666,0.5,0.16666666666666663,M,major,F,major
