a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Admiral,Captain Wentworth,adverbs,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,articles,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,auxiliary_verbs,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,impersonal_pronouns,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,personal_pronouns,2,2,2,1.0,1.0,0.0,,,M,major
Admiral,Captain Wentworth,prepositions,2,2,2,1.0,1.0,0.0,,,M,major
Admiral Croft,Anne Elliot,adverbs,9,9,7,0.7777777777777778,0.7777777777777778,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,articles,9,8,5,0.625,0.6666666666666666,-0.04166666666666663,M,intermediate,F,major
Admiral Croft,Anne Elliot,auxiliary_verbs,9,9,7,0.7777777777777778,0.7777777777777778,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,conjunctions,9,8,7,0.875,0.7777777777777778,0.09722222222222221,M,intermediate,F,major
Admiral Croft,Anne Elliot,impersonal_pronouns,9,9,5,0.5555555555555556,0.5555555555555556,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,negations,9,9,4,0.4444444444444444,0.4444444444444444,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,personal_pronouns,9,9,9,1.0,1.0,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,prepositions,9,9,6,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
Admiral Croft,Anne Elliot,quantifiers,9,5,2,0.4,0.3333333333333333,0.06666666666666671,M,intermediate,F,major
Admiral Croft,Sophia Croft,adverbs,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,articles,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,auxiliary_verbs,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,conjunctions,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,impersonal_pronouns,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,negations,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,personal_pronouns,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Admiral Croft,Sophia Croft,prepositions,2,2,2,1.0,1.0,0.0,M,intermediate,F,minor
Anne Elliot,Admiral Croft,adverbs,8,6,6,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Admiral Croft,articles,8,5,5,1.0,0.875,0.125,F,major,M,intermediate
Anne Elliot,Admiral Croft,auxiliary_verbs,8,6,6,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Admiral Croft,conjunctions,8,6,5,0.8333333333333334,0.875,-0.04166666666666663,F,major,M,intermediate
Anne Elliot,Admiral Croft,impersonal_pronouns,8,5,5,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Admiral Croft,negations,8,3,3,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Admiral Croft,personal_pronouns,8,8,8,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Admiral Croft,prepositions,8,5,5,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Captain Harville,adverbs,10,10,7,0.7,0.7,0.0,F,major,M,intermediate
Anne Elliot,Captain Harville,articles,10,7,5,0.7142857142857143,0.6,0.11428571428571432,F,major,M,intermediate
Anne Elliot,Captain Harville,auxiliary_verbs,10,8,8,1.0,0.9,0.09999999999999998,F,major,M,intermediate
Anne Elliot,Captain Harville,conjunctions,10,9,7,0.7777777777777778,0.8,-0.022222222222222254,F,major,M,intermediate
Anne Elliot,Captain Harville,impersonal_pronouns,10,7,5,0.7142857142857143,0.8,-0.08571428571428574,F,major,M,intermediate
Anne Elliot,Captain Harville,negations,10,7,5,0.7142857142857143,0.7,0.014285714285714346,F,major,M,intermediate
Anne Elliot,Captain Harville,personal_pronouns,10,9,8,0.8888888888888888,0.9,-0.011111111111111183,F,major,M,intermediate
Anne Elliot,Captain Harville,prepositions,10,8,6,0.75,0.7,0.050000000000000044,F,major,M,intermediate
Anne Elliot,Captain Wentworth,adverbs,16,11,8,0.7272727272727273,0.6875,0.03977272727272729,F,major,M,major
Anne Elliot,Captain Wentworth,articles,16,9,8,0.8888888888888888,0.8125,0.07638888888888884,F,major,M,major
Anne Elliot,Captain Wentworth,auxiliary_verbs,16,14,12,0.8571428571428571,0.8125,0.044642857142857095,F,major,M,major
Anne Elliot,Captain Wentworth,conjunctions,16,7,6,0.8571428571428571,0.8125,0.044642857142857095,F,major,M,major
Anne Elliot,Captain Wentworth,impersonal_pronouns,16,8,6,0.75,0.875,-0.125,F,major,M,major
Anne Elliot,Captain Wentworth,negations,16,5,2,0.4,0.5,-0.09999999999999998,F,major,M,major
Anne Elliot,Captain Wentworth,personal_pronouns,16,15,14,0.9333333333333333,0.9375,-0.004166666666666652,F,major,M,major
Anne Elliot,Captain Wentworth,prepositions,16,10,6,0.6,0.625,-0.025000000000000022,F,major,M,major
Anne Elliot,Charles Musgrove,adverbs,5,3,3,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Charles Musgrove,articles,5,4,3,0.75,0.8,-0.050000000000000044,F,major,M,intermediate
Anne Elliot,Charles Musgrove,auxiliary_verbs,5,5,5,1.0,1.0,0.0,F,major,M,intermediate
Anne Elliot,Charles Musgrove,conjunctions,5,5,4,0.8,0.8,0.0,F,major,M,intermediate
Anne Elliot,Charles Musgrove,impersonal_pronouns,5,5,4,0.8,0.8,0.0,F,major,M,intermediate
Anne Elliot,Charles Musgrove,negations,5,3,2,0.6666666666666666,0.4,0.2666666666666666,F,major,M,intermediate
Anne Elliot,Charles Musgrove,personal_pronouns,5,5,4,0.8,0.8,0.0,F,major,M,intermediate
Anne Elliot,Charles Musgrove,prepositions,5,5,4,0.8,0.8,0.0,F,major,M,intermediate
Anne Elliot,Elizabeth,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,major,F,minor
Anne Elliot,Mary,adverbs,12,10,10,1.0,1.0,0.0,F,major,,
Anne Elliot,Mary,articles,12,10,9,0.9,0.9166666666666666,-0.016666666666666607,F,major,,
Anne Elliot,Mary,auxiliary_verbs,12,12,12,1.0,1.0,0.0,F,major,,
Anne Elliot,Mary,conjunctions,12,10,9,0.9,0.9166666666666666,-0.016666666666666607,F,major,,
Anne Elliot,Mary,impersonal_pronouns,12,6,5,0.8333333333333334,0.75,0.08333333333333337,F,major,,
Anne Elliot,Mary,negations,12,5,4,0.8,0.8333333333333334,-0.033333333333333326,F,major,,
Anne Elliot,Mary,personal_pronouns,12,12,12,1.0,1.0,0.0,F,major,,
Anne Elliot,Mary,prepositions,12,10,9,0.9,0.9166666666666666,-0.016666666666666607,F,major,,
Anne Elliot,Mrs Musgrove,adverbs,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mrs Musgrove,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mrs Musgrove,conjunctions,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mrs Musgrove,impersonal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mrs Musgrove,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Anne Elliot,Mrs Smith,adverbs,33,25,23,0.92,0.9393939393939394,-0.019393939393939408,F,major,F,intermediate
Anne Elliot,Mrs Smith,articles,33,18,14,0.7777777777777778,0.8484848484848485,-0.07070707070707072,F,major,F,intermediate
Anne Elliot,Mrs Smith,auxiliary_verbs,33,32,30,0.9375,0.9393939393939394,-0.0018939393939394478,F,major,F,intermediate
Anne Elliot,Mrs Smith,conjunctions,33,24,21,0.875,0.9090909090909091,-0.03409090909090906,F,major,F,intermediate
Anne Elliot,Mrs Smith,impersonal_pronouns,33,23,19,0.8260869565217391,0.8484848484848485,-0.022397891963109373,F,major,F,intermediate
Anne Elliot,Mrs Smith,negations,33,20,9,0.45,0.5757575757575758,-0.1257575757575758,F,major,F,intermediate
Anne Elliot,Mrs Smith,personal_pronouns,33,33,32,0.9696969696969697,0.9696969696969697,0.0,F,major,F,intermediate
Anne Elliot,Mrs Smith,prepositions,33,28,23,0.8214285714285714,0.8484848484848485,-0.02705627705627711,F,major,F,intermediate
Anne Elliot,Mrs Smith,quantifiers,33,7,4,0.5714285714285714,0.3939393939393939,0.17748917748917747,F,major,F,intermediate
Anne Elliot,Sir Walter Elliot,adverbs,8,6,4,0.6666666666666666,0.75,-0.08333333333333337,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,articles,8,4,3,0.75,0.75,0.0,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,auxiliary_verbs,8,5,3,0.6,0.75,-0.15000000000000002,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,conjunctions,8,4,3,0.75,0.875,-0.125,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,impersonal_pronouns,8,7,5,0.7142857142857143,0.75,-0.0357142857142857,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,personal_pronouns,8,5,3,0.6,0.75,-0.15000000000000002,F,major,M,intermediate
Anne Elliot,Sir Walter Elliot,prepositions,8,5,3,0.6,0.75,-0.15000000000000002,F,major,M,intermediate
Anne Elliot,William Walter Elliot,adverbs,7,6,6,1.0,1.0,0.0,F,major,M,minor
Anne Elliot,William Walter Elliot,articles,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,F,major,M,minor
Anne Elliot,William Walter Elliot,auxiliary_verbs,7,7,7,1.0,1.0,0.0,F,major,M,minor
Anne Elliot,William Walter Elliot,conjunctions,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,F,major,M,minor
Anne Elliot,William Walter Elliot,impersonal_pronouns,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,F,major,M,minor
Anne Elliot,William Walter Elliot,negations,7,2,2,1.0,0.7142857142857143,0.2857142857142857,F,major,M,minor
Anne Elliot,William Walter Elliot,personal_pronouns,7,7,7,1.0,1.0,0.0,F,major,M,minor
Anne Elliot,William Walter Elliot,prepositions,7,6,6,1.0,1.0,0.0,F,major,M,minor
Anne Steele,Elinor,adverbs,9,8,6,0.75,0.7777777777777778,-0.02777777777777779,F,intermediate,F,major
Anne Steele,Elinor,articles,9,8,5,0.625,0.6666666666666666,-0.04166666666666663,F,intermediate,F,major
Anne Steele,Elinor,auxiliary_verbs,9,9,7,0.7777777777777778,0.7777777777777778,0.0,F,intermediate,F,major
Anne Steele,Elinor,conjunctions,9,7,4,0.5714285714285714,0.5555555555555556,0.015873015873015817,F,intermediate,F,major
Anne Steele,Elinor,impersonal_pronouns,9,9,6,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,F,major
Anne Steele,Elinor,negations,9,7,4,0.5714285714285714,0.6666666666666666,-0.09523809523809523,F,intermediate,F,major
Anne Steele,Elinor,personal_pronouns,9,9,9,1.0,1.0,0.0,F,intermediate,F,major
Anne Steele,Elinor,prepositions,9,7,6,0.8571428571428571,0.8888888888888888,-0.031746031746031744,F,intermediate,F,major
Anne Steele,Lucy Steele,adverbs,7,6,5,0.8333333333333334,0.8571428571428571,-0.023809523809523725,F,intermediate,F,intermediate
Anne Steele,Lucy Steele,auxiliary_verbs,7,7,7,1.0,1.0,0.0,F,intermediate,F,intermediate
