family,Adjacent,Nonadjacent,Randomized
adverbs,-0.02983831339027129,-0.0634920634920634,-0.008017165756189782
articles,0.0008137464614053182,0.0476190476190476,0.008362354750145176
auxiliary_verbs,0.0016120546067955354,-0.010582010582010568,-0.0008426644081817351
conjunctions,-0.010489686891834956,-0.0634920634920634,-0.015521229423377485
impersonal_pronouns,0.01264066714837073,0.0,0.010744928534343648
negations,0.043428389639876656,0.02777777777777775,-0.030557414970334946
personal_pronouns,0.0010406262821673182,-0.010582010582010568,-0.003939660431536165
prepositions,0.0025657249207171415,-0.01587301587301585,0.00028116307733177593
quantifiers,0.04711000526317369,0.0555555555555555,-0.04106513836559896
