family,importance,mean_conv
adverbs,intermediate,0.0022342210046786067
adverbs,major,0.004294304347926054
adverbs,minor,0.0022961165818308734
articles,intermediate,0.006322425671311526
articles,major,-0.007770077425342346
articles,minor,-0.017591809899502205
auxiliary_verbs,intermediate,-0.0006678486764160241
auxiliary_verbs,major,-0.0005008505344297292
auxiliary_verbs,minor,-0.004285714285714284
conjunctions,intermediate,0.006441363052959058
conjunctions,major,-0.0030335714099615574
conjunctions,minor,-0.0065018315018314995
impersonal_pronouns,intermediate,-0.00865141366446879
impersonal_pronouns,major,0.004270103511465467
impersonal_pronouns,minor,-0.008035714285714281
negations,intermediate,0.004901303196134323
negations,major,-0.004965168599205063
negations,minor,0.07124542124542124
personal_pronouns,intermediate,-0.0011289136859456508
personal_pronouns,major,0.0024640459311223635
personal_pronouns,minor,-0.005797101449275366
prepositions,intermediate,-0.00601514447895852
prepositions,major,-0.0009321660610208356
prepositions,minor,-0.01366459627329193
quantifiers,intermediate,0.006113643768268012
quantifiers,major,-0.017671211025608615
quantifiers,minor,0.01728152799581371
