family,importance,mean_conv
adverbs,intermediate,0.015161594036140563
adverbs,major,0.008751277414217256
adverbs,minor,-0.0007649757649757659
articles,intermediate,0.02657185552534762
articles,major,0.012303639020501004
articles,minor,0.026360271672771683
auxiliary_verbs,intermediate,0.004142391491478338
auxiliary_verbs,major,0.0036868134977467294
auxiliary_verbs,minor,-0.0022796352583586616
conjunctions,intermediate,0.012330868161037943
conjunctions,major,0.016297048809894864
conjunctions,minor,0.024625374625374633
impersonal_pronouns,intermediate,0.0220111318346374
impersonal_pronouns,major,0.028789427514109248
impersonal_pronouns,minor,-0.00035014005602240284
negations,intermediate,0.03085454740161453
negations,major,0.02366986613724299
negations,minor,0.020651570651570653
personal_pronouns,intermediate,0.002150177154136433
personal_pronouns,major,0.0029616300313287523
personal_pronouns,minor,-0.0010869565217391313
prepositions,intermediate,0.004297388162480962
prepositions,major,0.008807473072489629
prepositions,minor,0.010132890365448505
quantifiers,intermediate,0.016871418353416528
quantifiers,major,0.02691749649160609
quantifiers,minor,0.005998168498168503
