uid,pair_id,side,text
p00000_A,00000,A,i must take leave to observe sir walter that the present juncture is much in our favour this peace will be turning all our rich naval officers ashore they will be all wanting a home could not be a better time sir walter for having a choice of tenants very responsible tenants many a noble fortune has been made during the war if a rich admiral were to come in our way sir walter
p00001_A,00001,A,i presume to observe sir walter that in the way of business gentlemen of the navy are well to deal with i have had a little knowledge of their methods of doing business and i am free to confess that they have very liberal notions and are as likely to make desirable tenants as any set of people one should meet with therefore sir walter what i would take leave to suggest is that if in consequence of any rumours getting abroad of your intention which must be contemplated as a possible thing because we know how difficult it is to keep the actions and designs of one part of the world from the notice and curiosity of the other consequence has its tax i john shepherd might conceal any family matters that i chose for nobody would think it worth their while to observe me but sir walter elliot has eyes upon him which it may be very difficult to elude and therefore thus much i venture upon that it will not greatly surprise me if with all our caution some rumour of the truth should get abroad in the supposition of which as i was going to observe since applications will unquestionably follow i should think any from our wealthy naval commanders particularly worth attending to and beg leave to add that two hours will bring me over at any time to save you the trouble of replying
p00002_A,00002,A,wentworth was the very name mr wentworth was the very man he had the curacy of monkford you know sir walter some time back for two or three years came there about the year 5 i take it you remember him i am sure
p00003_A,00003,A,he would be a very lucky man shepherd that s all i have to remark a prize indeed would kellynch hall be to him rather the greatest prize of all let him have taken ever so many before hey shepherd
p00004_A,00004,A,as to all that supposing i were induced to let my house i have by no means made up my mind as to the privileges to be annexed to it i am not particularly disposed to favour a tenant the park would be open to him of course and few navy officers or men of any other description can have had such a range but what restrictions i might impose on the use of the pleasure grounds is another thing i am not fond of the idea of my shrubberies being always approachable and i should recommend miss elliot to be on her guard with respect to her flower garden i am very little disposed to grant a tenant of kellynch hall any extraordinary favour i assure you be he sailor or soldier
p00005_A,00005,A,then i take it for granted that his face is about as orange as the cuffs and capes of my livery
p00006_A,00006,A,there are few among the gentlemen of the navy i imagine who would not be surprised to find themselves in a house of this description
p00007_A,00007,A,yes it is in two points offensive to me i have two strong grounds of objection to it first as being the means of bringing persons of obscure birth into undue distinction and raising men to honours which their fathers and grandfathers never dreamt of and secondly as it cuts up a man s youth and vigour most horribly a sailor grows old sooner than any other man i have observed it all my life a man is in greater danger in the navy of being insulted by the rise of one whose father his father might have disdained to speak to and of becoming prematurely an object of disgust himself than in any other line one day last spring in town i was in company with two men striking instances of what i am talking of lord st ives whose father we all know to have been a country curate without bread to eat i was to give place to lord st ives and a certain admiral baldwin the most deplorable looking personage you can imagine his face the colour of mahogany rough and rugged to the last degree all lines and wrinkles nine grey hairs of a side and nothing but a dab of powder at top in the name of heaven who is that old fellow said i to a friend of mine who was standing near sir basil morley old fellow cried sir basil it is admiral baldwin what do you take his age to be sixty said i or perhaps sixty two forty replied sir basil forty and no more picture to yourselves my amazement i shall not easily forget admiral baldwin i never saw quite so wretched an example of what a sea faring life can do but to a degree i know it is the same with them all they are all knocked about and exposed to every climate and every weather till they are not fit to be seen it is a pity they are not knocked on the head at once before they reach admiral baldwin s age
p00008_A,00008,A,they would look around them no doubt and bless their good fortune but i quite agree with my father in thinking a sailor might be a very desirable tenant i have known a good deal of the profession and besides their liberality they are so neat and careful in all their ways these valuable pictures of yours sir walter if you chose to leave them would be perfectly safe everything in and about the house would be taken such excellent care of the gardens and shrubberies would be kept in almost as high order as they are now you need not be afraid miss elliot of your own sweet flower gardens being neglected
p00009_A,00009,A,nay sir walter this is being severe indeed have a little mercy on the poor men we are not all born to be handsome the sea is no beautifier certainly sailors do grow old betimes i have observed it they soon lose the look of youth but then is not it the same with many other professions perhaps most other soldiers in active service are not at all better off and even in the quieter professions there is a toil and a labour of the mind if not of the body which seldom leaves a man s looks to the natural effect of time the lawyer plods quite care worn the physician is up at all hours and travelling in all weather and even the clergyman and even the clergyman you know is obliged to go into infected rooms and expose his health and looks to all the injury of a poisonous atmosphere in fact as i have long been convinced though every profession is necessary and honourable in its turn it is only the lot of those who are not obliged to follow any who can live in a regular way in the country choosing their own hours following their own pursuits and living on their own property without the torment of trying for more it is only their lot i say to hold the blessings of health and a good appearance to the utmost i know no other set of men but what lose something of their personableness when they cease to be quite young
