family,importance,mean_conv
adverbs,intermediate,0.060198627963411175
adverbs,major,-0.002252840421493259
adverbs,minor,0.02380952380952382
articles,intermediate,0.05516086820294064
articles,major,-0.030585797159222484
articles,minor,-0.026984126984127
auxiliary_verbs,intermediate,-0.006743886374929804
auxiliary_verbs,major,0.00450171050488548
auxiliary_verbs,minor,-0.015306122448979585
conjunctions,intermediate,0.06430084044716523
conjunctions,major,-0.03151383982556413
conjunctions,minor,-0.0357142857142857
impersonal_pronouns,intermediate,0.06551807433161624
impersonal_pronouns,major,0.005872041557596365
impersonal_pronouns,minor,-0.0035714285714285587
negations,intermediate,0.06392423386108718
negations,major,0.04547434516112398
negations,minor,-0.06547619047619047
personal_pronouns,intermediate,0.009588163649440718
personal_pronouns,major,0.0001629438629437271
personal_pronouns,minor,0.027777777777777773
prepositions,intermediate,0.009631318820822922
prepositions,major,-0.013095016339578972
prepositions,minor,-0.021088435374149665
quantifiers,intermediate,0.07017811253127748
quantifiers,major,-0.018025058355707748
quantifiers,minor,-0.10119047619047619
