a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Catherine Morland,Eleanor Tilney,adverbs,31,25,21,0.84,0.8709677419354839,-0.030967741935483906,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,articles,31,22,16,0.7272727272727273,0.7419354838709677,-0.014662756598240456,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,auxiliary_verbs,31,31,29,0.9354838709677419,0.9354838709677419,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,conjunctions,31,25,18,0.72,0.7741935483870968,-0.05419354838709678,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,impersonal_pronouns,31,22,18,0.8181818181818182,0.7741935483870968,0.04398826979472148,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,negations,31,27,19,0.7037037037037037,0.7419354838709677,-0.03823178016726403,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,personal_pronouns,31,31,29,0.9354838709677419,0.9354838709677419,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,prepositions,31,27,24,0.8888888888888888,0.9032258064516129,-0.014336917562724039,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,quantifiers,31,23,14,0.6086956521739131,0.6774193548387096,-0.06872370266479655,F,major,F,intermediate
Catherine Morland,General Tilney,adverbs,6,4,2,0.5,0.6666666666666666,-0.16666666666666663,F,major,M,minor
Catherine Morland,General Tilney,articles,6,5,1,0.2,0.16666666666666666,0.033333333333333354,F,major,M,minor
Catherine Morland,General Tilney,auxiliary_verbs,6,6,6,1.0,1.0,0.0,F,major,M,minor
Catherine Morland,General Tilney,conjunctions,6,5,0,0.0,0.16666666666666666,-0.16666666666666666,F,major,M,minor
Catherine Morland,General Tilney,impersonal_pronouns,6,6,5,0.8333333333333334,0.8333333333333334,0.0,F,major,M,minor
Catherine Morland,General Tilney,negations,6,3,2,0.6666666666666666,0.5,0.16666666666666663,F,major,M,minor
Catherine Morland,General Tilney,personal_pronouns,6,6,6,1.0,1.0,0.0,F,major,M,minor
Catherine Morland,General Tilney,prepositions,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,major,M,minor
Catherine Morland,General Tilney,quantifiers,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,major,M,minor
Catherine Morland,Henry Tilney,adverbs,102,81,61,0.7530864197530864,0.7745098039215687,-0.021423384168482218,F,major,M,major
Catherine Morland,Henry Tilney,articles,102,64,42,0.65625,0.6372549019607843,0.01899509803921573,F,major,M,major
Catherine Morland,Henry Tilney,auxiliary_verbs,102,95,88,0.9263157894736842,0.9313725490196079,-0.005056759545923661,F,major,M,major
Catherine Morland,Henry Tilney,conjunctions,102,78,56,0.717948717948718,0.7058823529411765,0.012066365007541435,F,major,M,major
Catherine Morland,Henry Tilney,impersonal_pronouns,102,81,58,0.7160493827160493,0.7156862745098039,0.0003631082062454105,F,major,M,major
Catherine Morland,Henry Tilney,negations,102,66,38,0.5757575757575758,0.6176470588235294,-0.04188948306595364,F,major,M,major
Catherine Morland,Henry Tilney,personal_pronouns,102,98,92,0.9387755102040817,0.9411764705882353,-0.0024009603841536054,F,major,M,major
Catherine Morland,Henry Tilney,prepositions,102,86,73,0.8488372093023255,0.8627450980392157,-0.013907888736890195,F,major,M,major
Catherine Morland,Henry Tilney,quantifiers,102,61,34,0.5573770491803278,0.5784313725490197,-0.02105432336869184,F,major,M,major
Catherine Morland,Isabella Thorpe,adverbs,52,45,36,0.8,0.8076923076923077,-0.007692307692307665,F,major,F,major
Catherine Morland,Isabella Thorpe,articles,52,28,22,0.7857142857142857,0.7884615384615384,-0.0027472527472527375,F,major,F,major
Catherine Morland,Isabella Thorpe,auxiliary_verbs,52,49,47,0.9591836734693877,0.9615384615384616,-0.0023547880690738543,F,major,F,major
Catherine Morland,Isabella Thorpe,conjunctions,52,40,30,0.75,0.7692307692307693,-0.019230769230769273,F,major,F,major
Catherine Morland,Isabella Thorpe,impersonal_pronouns,52,41,31,0.7560975609756098,0.7692307692307693,-0.013133208255159512,F,major,F,major
Catherine Morland,Isabella Thorpe,negations,52,34,21,0.6176470588235294,0.6538461538461539,-0.03619909502262442,F,major,F,major
Catherine Morland,Isabella Thorpe,personal_pronouns,52,44,41,0.9318181818181818,0.9423076923076923,-0.010489510489510523,F,major,F,major
Catherine Morland,Isabella Thorpe,prepositions,52,41,39,0.9512195121951219,0.9423076923076923,0.008911819887429617,F,major,F,major
