a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Charlotte Lucas,Elizabeth,6.0,4.0,17.0,0.027777777777777773,0.01470588235294117,F,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,5.0,2.0,10.0,0.0,0.0,M,intermediate,F,major
Colonel Fitzwilliam,Mr. Darcy,1.0,2.0,2.0,0.0,0.0,M,intermediate,M,major
Elizabeth,Colonel Fitzwilliam,3.0,2.0,6.0,0.0,0.0,F,major,M,intermediate
Elizabeth,Jane,6.0,7.0,27.0,0.024603174603174627,-0.0052910052910052595,F,major,F,intermediate
Elizabeth,Lydia,6.0,2.0,12.0,0.0,0.0,F,major,F,intermediate
Elizabeth,Miss Bingley,6.0,6.0,27.0,0.07777777777777778,0.06172839506172839,F,major,F,intermediate
Elizabeth,Mr. Bennet,3.0,4.0,9.0,0.0,0.0,F,major,M,intermediate
Elizabeth,Mr. Bingley,7.0,4.0,23.0,0.023809523809523787,0.02173913043478259,F,major,M,intermediate
Elizabeth,Mr. Collins,4.0,3.0,11.0,0.0,0.0,F,major,M,intermediate
Elizabeth,Mr. Darcy,7.0,5.0,31.0,0.014285714285714282,0.01290322580645161,F,major,M,major
Elizabeth,Mr. Gardiner,3.0,3.0,7.0,0.0,0.0,F,major,M,minor
Elizabeth,Mrs. Bennet,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,F,major,F,major
George Wickham,Elizabeth,8.0,3.0,24.0,0.0,0.0,M,intermediate,F,major
Jane,Elizabeth,7.0,5.0,22.0,0.09523809523809523,0.06363636363636363,F,intermediate,F,major
Jane,Mr. Bennet,6.0,3.0,14.0,0.16666666666666666,0.14285714285714285,F,intermediate,M,intermediate
Jane,Mrs. Bennet,4.0,3.0,9.0,0.0,0.0,F,intermediate,F,major
Kitty,Elizabeth,5.0,2.0,10.0,0.0,0.0,F,minor,F,major
Kitty,Mrs. Bennet,3.0,2.0,6.0,0.0,0.0,F,minor,F,major
Lady Catherine De Bourgh,Mr. Darcy,2.0,2.0,4.0,0.0,0.0,F,intermediate,M,major
Lydia,Jane,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Mrs. Bennet,6.0,3.0,15.0,0.0,0.0,F,intermediate,F,major
Miss Bingley,Elizabeth,3.0,3.0,8.0,0.0,0.0,F,intermediate,F,major
Miss Bingley,Mr. Bingley,7.0,3.0,19.0,0.0,0.0,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,7.0,9.0,40.0,-0.08412698412698413,-0.06388888888888888,F,intermediate,M,major
Mr. Bennet,Elizabeth,6.0,8.0,42.0,-0.01785714285714286,-0.014880952380952384,M,intermediate,F,major
Mr. Bennet,Jane,5.0,4.0,16.0,-0.03333333333333335,-0.031250000000000014,M,intermediate,F,intermediate
Mr. Bennet,Lydia,6.0,3.0,16.0,0.11111111111111112,0.08333333333333334,M,intermediate,F,intermediate
Mr. Bennet,Mary,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,minor
Mr. Bennet,Mrs. Bennet,7.0,5.0,28.0,-0.004761904761904777,-0.014285714285714294,M,intermediate,F,major
Mr. Bingley,Elizabeth,8.0,4.0,28.0,0.010416666666666657,0.008928571428571421,M,intermediate,F,major
Mr. Bingley,Miss Bingley,5.0,3.0,15.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,7.0,8.0,50.0,0.011904761904761902,0.009999999999999997,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,3.0,2.0,6.0,0.0,0.0,M,intermediate,F,major
Mr. Collins,Elizabeth,7.0,5.0,31.0,-0.014285714285714282,-0.01290322580645161,M,intermediate,F,major
Mr. Collins,George Wickham,5.0,2.0,10.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Darcy,Elizabeth,8.0,11.0,61.0,0.03787878787878786,0.03278688524590163,M,major,F,major
Mr. Darcy,Miss Bingley,7.0,3.0,19.0,0.04761904761904762,0.03508771929824562,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,7.0,8.0,35.0,0.07261904761904762,0.05000000000000001,M,major,M,intermediate
Mr. Gardiner,Elizabeth,2.0,3.0,6.0,0.0,0.0,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,6.0,2.0,12.0,0.0,0.0,M,minor,F,intermediate
Mrs. Bennet,Elizabeth,8.0,13.0,86.0,0.0015491452991452798,-0.0008944543828264933,F,major,F,major
Mrs. Bennet,Jane,7.0,4.0,26.0,0.0,0.0,F,major,F,intermediate
Mrs. Bennet,Kitty,2.0,2.0,4.0,0.0,0.0,F,major,F,minor
Mrs. Bennet,Mr. Bennet,5.0,5.0,19.0,0.039999999999999994,0.021052631578947364,F,major,M,intermediate
Mrs. Gardiner,Elizabeth,1.0,2.0,2.0,0.0,0.0,F,intermediate,F,major
Mrs. Gardiner,Mr. Gardiner,1.0,2.0,2.0,0.0,0.0,F,intermediate,M,minor
Mrs. Reynolds,Mrs. Gardiner,3.0,2.0,6.0,0.0,0.0,F,minor,F,intermediate
