a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Cecil,Freddy,personal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,,,M,intermediate
Cecil,Lucy,adverbs,42,23,12,0.5217391304347826,0.5238095238095238,-0.0020703933747412417,,,,
Cecil,Lucy,articles,42,22,10,0.45454545454545453,0.4523809523809524,0.0021645021645021467,,,,
Cecil,Lucy,auxiliary_verbs,42,25,13,0.52,0.5952380952380952,-0.07523809523809522,,,,
Cecil,Lucy,conjunctions,42,21,10,0.47619047619047616,0.47619047619047616,0.0,,,,
Cecil,Lucy,impersonal_pronouns,42,27,16,0.5925925925925926,0.4523809523809524,0.14021164021164018,,,,
Cecil,Lucy,negations,42,16,6,0.375,0.23809523809523808,0.13690476190476192,,,,
Cecil,Lucy,personal_pronouns,42,30,23,0.7666666666666667,0.7857142857142857,-0.01904761904761898,,,,
Cecil,Lucy,prepositions,42,29,13,0.4482758620689655,0.5714285714285714,-0.12315270935960587,,,,
Cecil,Lucy,quantifiers,42,20,6,0.3,0.2619047619047619,0.03809523809523807,,,,
Cecil,Mr. Beebe,adverbs,18,8,3,0.375,0.5555555555555556,-0.18055555555555558,,,M,major
Cecil,Mr. Beebe,articles,18,8,6,0.75,0.6666666666666666,0.08333333333333337,,,M,major
Cecil,Mr. Beebe,auxiliary_verbs,18,13,10,0.7692307692307693,0.8333333333333334,-0.0641025641025641,,,M,major
Cecil,Mr. Beebe,conjunctions,18,5,2,0.4,0.6666666666666666,-0.2666666666666666,,,M,major
Cecil,Mr. Beebe,impersonal_pronouns,18,13,11,0.8461538461538461,0.8333333333333334,0.012820512820512775,,,M,major
Cecil,Mr. Beebe,negations,18,8,5,0.625,0.5,0.125,,,M,major
Cecil,Mr. Beebe,personal_pronouns,18,14,14,1.0,1.0,0.0,,,M,major
Cecil,Mr. Beebe,prepositions,18,11,9,0.8181818181818182,0.7777777777777778,0.04040404040404044,,,M,major
Cecil,Mr. Beebe,quantifiers,18,4,2,0.5,0.4444444444444444,0.05555555555555558,,,M,major
Cecil,Mrs. Honeychurch,auxiliary_verbs,7,3,3,1.0,0.7142857142857143,0.2857142857142857,,,F,major
Cecil,Mrs. Honeychurch,personal_pronouns,7,5,5,1.0,1.0,0.0,,,F,major
Cecil,Mrs. Honeychurch,prepositions,7,3,3,1.0,0.8571428571428571,0.1428571428571429,,,F,major
Cecil,Mrs. Vyse,adverbs,4,3,1,0.3333333333333333,0.5,-0.16666666666666669,,,F,minor
Cecil,Mrs. Vyse,auxiliary_verbs,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,,,F,minor
Freddy,George Emerson,adverbs,8,3,1,0.3333333333333333,0.125,0.20833333333333331,M,intermediate,M,intermediate
Freddy,George Emerson,articles,8,4,0,0.0,0.0,0.0,M,intermediate,M,intermediate
Freddy,George Emerson,conjunctions,8,3,0,0.0,0.125,-0.125,M,intermediate,M,intermediate
Freddy,George Emerson,personal_pronouns,8,5,1,0.2,0.125,0.07500000000000001,M,intermediate,M,intermediate
