family,importance,mean_conv
adverbs,intermediate,-0.013690476190476192
adverbs,major,0.029198232323232307
articles,intermediate,0.16619047619047617
articles,major,-0.021212121212121227
auxiliary_verbs,intermediate,0.021428571428571436
auxiliary_verbs,major,0.0930796055796056
conjunctions,intermediate,0.06337868480725622
conjunctions,major,-0.04684343434343435
impersonal_pronouns,intermediate,0.04497354497354498
impersonal_pronouns,major,0.08082251082251081
negations,intermediate,0.04111111111111111
negations,major,-0.05965909090909092
personal_pronouns,intermediate,0.00014430014430014379
personal_pronouns,major,0.021320346320346316
prepositions,intermediate,0.03181818181818181
prepositions,major,0.02631416202844775
quantifiers,intermediate,-0.009682539682539692
quantifiers,major,-0.015530303030303012
