a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Cecil,Lucy,auxiliary_verbs,4,4,2,0.5,0.5,0.0,,,,
Cecil,Lucy,personal_pronouns,4,4,4,1.0,1.0,0.0,,,,
Cecil,Lucy,prepositions,4,4,4,1.0,1.0,0.0,,,,
Cecil,Mrs. Honeychurch,impersonal_pronouns,6,3,2,0.6666666666666666,0.5,0.16666666666666663,,,F,major
Cecil,Sir Harry Otway,personal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,,,M,minor
Freddy,Lucy,adverbs,9,6,3,0.5,0.4444444444444444,0.05555555555555558,M,intermediate,,
Freddy,Lucy,articles,9,5,2,0.4,0.6666666666666666,-0.2666666666666666,M,intermediate,,
Freddy,Lucy,auxiliary_verbs,9,4,4,1.0,0.6666666666666666,0.33333333333333337,M,intermediate,,
Freddy,Lucy,conjunctions,9,5,2,0.4,0.4444444444444444,-0.0444444444444444,M,intermediate,,
Freddy,Lucy,impersonal_pronouns,9,4,3,0.75,0.7777777777777778,-0.02777777777777779,M,intermediate,,
Freddy,Lucy,negations,9,3,0,0.0,0.2222222222222222,-0.2222222222222222,M,intermediate,,
Freddy,Lucy,personal_pronouns,9,7,4,0.5714285714285714,0.6666666666666666,-0.09523809523809523,M,intermediate,,
Freddy,Lucy,prepositions,9,6,6,1.0,0.8888888888888888,0.11111111111111116,M,intermediate,,
Freddy,Lucy,quantifiers,9,6,2,0.3333333333333333,0.4444444444444444,-0.1111111111111111,M,intermediate,,
Freddy,Mr. Beebe,adverbs,7,4,2,0.5,0.7142857142857143,-0.2142857142857143,M,intermediate,M,major
Freddy,Mr. Beebe,auxiliary_verbs,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,M,intermediate,M,major
Freddy,Mr. Beebe,conjunctions,7,3,1,0.3333333333333333,0.42857142857142855,-0.09523809523809523,M,intermediate,M,major
Freddy,Mr. Beebe,impersonal_pronouns,7,3,1,0.3333333333333333,0.5714285714285714,-0.23809523809523808,M,intermediate,M,major
Freddy,Mr. Beebe,personal_pronouns,7,5,5,1.0,1.0,0.0,M,intermediate,M,major
Freddy,Mr. Beebe,prepositions,7,5,3,0.6,0.7142857142857143,-0.11428571428571432,M,intermediate,M,major
Freddy,Mrs. Honeychurch,auxiliary_verbs,4,3,3,1.0,1.0,0.0,M,intermediate,F,major
Freddy,Mrs. Honeychurch,personal_pronouns,4,4,4,1.0,1.0,0.0,M,intermediate,F,major
George Emerson,Lucy,adverbs,10,5,4,0.8,0.7,0.10000000000000009,M,intermediate,,
George Emerson,Lucy,articles,10,4,3,0.75,0.5,0.25,M,intermediate,,
George Emerson,Lucy,auxiliary_verbs,10,8,7,0.875,0.9,-0.025000000000000022,M,intermediate,,
George Emerson,Lucy,conjunctions,10,5,3,0.6,0.5,0.09999999999999998,M,intermediate,,
George Emerson,Lucy,impersonal_pronouns,10,4,2,0.5,0.6,-0.09999999999999998,M,intermediate,,
George Emerson,Lucy,negations,10,4,0,0.0,0.2,-0.2,M,intermediate,,
George Emerson,Lucy,personal_pronouns,10,9,9,1.0,1.0,0.0,M,intermediate,,
George Emerson,Lucy,prepositions,10,7,4,0.5714285714285714,0.5,0.0714285714285714,M,intermediate,,
George Emerson,Mr. Emerson,adverbs,6,3,1,0.3333333333333333,0.5,-0.16666666666666669,M,intermediate,M,intermediate
George Emerson,Mr. Emerson,articles,6,3,0,0.0,0.3333333333333333,-0.3333333333333333,M,intermediate,M,intermediate
George Emerson,Mr. Emerson,conjunctions,6,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,M,intermediate,M,intermediate
George Emerson,Mr. Emerson,negations,6,3,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,M,intermediate,M,intermediate
George Emerson,Mr. Emerson,personal_pronouns,6,5,4,0.8,0.6666666666666666,0.13333333333333341,M,intermediate,M,intermediate
George Emerson,Mr. Emerson,prepositions,6,4,3,0.75,0.6666666666666666,0.08333333333333337,M,intermediate,M,intermediate
George Emerson,Mr. Vyse,auxiliary_verbs,4,3,2,0.6666666666666666,0.5,0.16666666666666663,M,intermediate,M,intermediate
George Emerson,Mr. Vyse,personal_pronouns,4,4,2,0.5,0.5,0.0,M,intermediate,M,intermediate
Lucy,Cecil,auxiliary_verbs,5,3,1,0.3333333333333333,0.6,-0.26666666666666666,,,,
Lucy,Cecil,personal_pronouns,5,4,2,0.5,0.6,-0.09999999999999998,,,,
Lucy,Cecil,prepositions,5,3,2,0.6666666666666666,0.6,0.06666666666666665,,,,
Lucy,Freddy,adverbs,6,4,3,0.75,0.6666666666666666,0.08333333333333337,,,M,intermediate
Lucy,Freddy,auxiliary_verbs,6,3,1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,,,M,intermediate
Lucy,Freddy,conjunctions,6,3,3,1.0,0.8333333333333334,0.16666666666666663,,,M,intermediate
Lucy,Freddy,negations,6,3,0,0.0,0.0,0.0,,,M,intermediate
Lucy,Freddy,personal_pronouns,6,5,4,0.8,0.8333333333333334,-0.033333333333333326,,,M,intermediate
Lucy,George Emerson,adverbs,8,5,2,0.4,0.625,-0.22499999999999998,,,M,intermediate
Lucy,George Emerson,articles,8,3,1,0.3333333333333333,0.375,-0.041666666666666685,,,M,intermediate
Lucy,George Emerson,auxiliary_verbs,8,6,4,0.6666666666666666,0.625,0.04166666666666663,,,M,intermediate
Lucy,George Emerson,conjunctions,8,3,1,0.3333333333333333,0.375,-0.041666666666666685,,,M,intermediate
Lucy,George Emerson,impersonal_pronouns,8,4,0,0.0,0.25,-0.25,,,M,intermediate
