uid,pair_id,side,text
p00000_A,00000,A,it will be no use to us if twenty such should come since you will not visit them
p00001_A,00001,A,depend upon it my dear that when there are twenty i will visit them all
p00002_A,00002,A,i hope mr bingley will like it lizzy
p00003_A,00003,A,but you forget mama that we shall meet him at the assemblies and that mrs long has promised to introduce him
p00004_A,00004,A,don t keep coughing so kitty for heaven s sake have a little compassion on my nerves you tear them to pieces
p00005_A,00005,A,kitty has no discretion in her coughs she times them ill
p00006_A,00006,A,i do not cough for my own amusement
p00007_A,00007,A,to morrow fortnight
p00008_A,00008,A,now kitty you may cough as much as you chuse
p00009_A,00009,A,my overhearings were more to the purpose than yours eliza mr darcy is not so well worth listening to as his friend is he poor eliza to be only just tolerable
p00010_A,00010,A,aye because she asked him at last how he liked netherfield and he could not help answering her but she said he seemed very angry at being spoke to
p00011_A,00011,A,miss bingley told me
p00012_A,00012,A,that he never speaks much unless among his intimate acquaintance with them he is remarkably agreeable
p00013_A,00013,A,i do not mind his not talking to mrs long but i wish he had danced with eliza
p00014_A,00014,A,another time lizzy i would not dance with him if i were you
p00015_A,00015,A,his pride does not offend me so much as pride often does because there is an excuse for it one cannot wonder that so very fine a young man with family fortune every thing in his favour should think highly of himself if i may so express it he has a right to be proud
p00016_A,00016,A,that is very true and i could easily forgive his pride if he had not mortified mine
p00017_A,00017,A,pride is a very common failing i believe by all that i have ever read i am convinced that it is very common indeed that human nature is particularly prone to it and that there are very few of us who do not cherish a feeling of self complacency on the score of some quality or other real or imaginary vanity and pride are different things though the words are often used synonimously a person may be proud without being vain pride relates more to our opinion of ourselves vanity to what we would have others think of us
p00018_A,00018,A,if i were as rich as mr darcy i should not care how proud i was i would keep a pack of foxhounds and drink a bottle of wine every day
p00019_A,00019,A,then you would drink a great deal more than you ought and if i were to see you at it i should take away your bottle directly
p00020_A,00020,A,that is a question which mr darcy only can answer
p00021_A,00021,A,with great energy but it is a subject which always makes a lady energetic
p00022_A,00022,A,you are a very strange creature by way of a friend always wanting me to play and sing before any body and every body if my vanity had taken a musical turn you would have been invaluable but as it is i would really rather not sit down before those who must be in the habit of hearing the very best performers very well if it must be so it must there is a fine old saying which every body here is of course familiar with keep your breath to cool your porridge and i shall keep mine to swell my song
p00023_A,00023,A,it is a compliment which i never pay to any place if i can avoid it
p00024_A,00024,A,he is indeed but considering the inducement my dear miss eliza we cannot wonder at his complaisance for who would object to such a partner
p00025_A,00025,A,this is the only point i flatter myself on which we do not agree i had hoped that our sentiments coincided in every particular but i must so far differ from you as to think our two youngest daughters uncommonly foolish
p00026_A,00026,A,mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library
p00027_A,00027,A,well jane who is it from what is it about what does he say well jane make haste and tell us make haste my love
p00028_A,00028,A,it is from miss bingley
p00029_A,00029,A,with the officers i wonder my aunt did not tell us of that
p00030_A,00030,A,can i have the carriage
p00031_A,00031,A,that would be a good scheme if you were sure that they would not offer to send her home
p00032_A,00032,A,i had much rather go in the coach
p00033_A,00033,A,but my dear your father cannot spare the horses i am sure they are wanted in the farm mr bennet are not they
p00034_A,00034,A,they are wanted in the farm much oftener than i can get them
p00035_A,00035,A,but if you have got them to day my mother s purpose will be answered
p00036_A,00036,A,well my dear if your daughter should have a dangerous fit of illness if she should die it would be a comfort to know that it was all in pursuit of mr bingley and under your orders
p00037_A,00037,A,oh i am not at all afraid of her dying people do not die of little trifling colds she will be taken good care of as long as she stays there it is all very well i would go and see her if i could have the carriage how can you be so silly as to think of such a thing in all this dirt you will not be fit to be seen when you get there
p00038_A,00038,A,is this a hint to me lizzy to send for the horses
