a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Catherine Morland,Eleanor Tilney,adverbs,7,5,5,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,articles,7,4,4,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,auxiliary_verbs,7,5,5,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,conjunctions,7,5,5,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,impersonal_pronouns,7,4,4,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,personal_pronouns,7,6,6,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Eleanor Tilney,prepositions,7,3,2,0.6666666666666666,0.8571428571428571,-0.19047619047619047,F,major,F,intermediate
Catherine Morland,Henry Tilney,adverbs,8,8,6,0.75,0.75,0.0,F,major,M,major
Catherine Morland,Henry Tilney,articles,8,5,4,0.8,0.875,-0.07499999999999996,F,major,M,major
Catherine Morland,Henry Tilney,auxiliary_verbs,8,8,8,1.0,1.0,0.0,F,major,M,major
Catherine Morland,Henry Tilney,conjunctions,8,6,6,1.0,1.0,0.0,F,major,M,major
Catherine Morland,Henry Tilney,impersonal_pronouns,8,6,4,0.6666666666666666,0.75,-0.08333333333333337,F,major,M,major
Catherine Morland,Henry Tilney,negations,8,4,2,0.5,0.5,0.0,F,major,M,major
Catherine Morland,Henry Tilney,personal_pronouns,8,8,8,1.0,1.0,0.0,F,major,M,major
Catherine Morland,Henry Tilney,prepositions,8,6,6,1.0,1.0,0.0,F,major,M,major
Catherine Morland,Isabella Thorpe,adverbs,5,3,3,1.0,1.0,0.0,F,major,F,major
Catherine Morland,Isabella Thorpe,articles,5,2,2,1.0,0.6,0.4,F,major,F,major
Catherine Morland,Isabella Thorpe,auxiliary_verbs,5,4,4,1.0,1.0,0.0,F,major,F,major
Catherine Morland,Isabella Thorpe,impersonal_pronouns,5,3,2,0.6666666666666666,0.6,0.06666666666666665,F,major,F,major
Catherine Morland,Isabella Thorpe,personal_pronouns,5,5,5,1.0,1.0,0.0,F,major,F,major
Catherine Morland,Isabella Thorpe,prepositions,5,2,2,1.0,0.8,0.19999999999999996,F,major,F,major
Catherine Morland,John Thorpe,adverbs,6,5,4,0.8,0.6666666666666666,0.13333333333333341,F,major,M,intermediate
Catherine Morland,John Thorpe,auxiliary_verbs,6,6,6,1.0,1.0,0.0,F,major,M,intermediate
Catherine Morland,John Thorpe,impersonal_pronouns,6,4,4,1.0,1.0,0.0,F,major,M,intermediate
Catherine Morland,John Thorpe,personal_pronouns,6,6,6,1.0,1.0,0.0,F,major,M,intermediate
Catherine Morland,John Thorpe,prepositions,6,3,3,1.0,0.8333333333333334,0.16666666666666663,F,major,M,intermediate
Catherine Morland,Mrs. Allen,auxiliary_verbs,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Mrs. Allen,personal_pronouns,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Catherine Morland,Mrs. Thorpe,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,major,F,minor
Catherine Morland,Mrs. Thorpe,conjunctions,2,2,2,1.0,1.0,0.0,F,major,F,minor
Catherine Morland,Mrs. Thorpe,impersonal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,minor
Catherine Morland,Mrs. Thorpe,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,minor
Eleanor Tilney,Catherine Morland,adverbs,5,5,4,0.8,0.8,0.0,F,intermediate,F,major
Eleanor Tilney,Catherine Morland,articles,5,5,3,0.6,0.6,0.0,F,intermediate,F,major
Eleanor Tilney,Catherine Morland,auxiliary_verbs,5,5,5,1.0,1.0,0.0,F,intermediate,F,major
Eleanor Tilney,Catherine Morland,conjunctions,5,5,4,0.8,0.8,0.0,F,intermediate,F,major
