family,importance,mean_conv
adverbs,intermediate,0.0022779882154882005
adverbs,major,0.011553030303030292
adverbs,minor,-0.01190476190476191
articles,intermediate,0.014248809938465124
articles,major,-0.02182678432678431
articles,minor,-0.04583333333333332
auxiliary_verbs,intermediate,0.021296296296296285
auxiliary_verbs,major,0.01506283068783069
auxiliary_verbs,minor,0.0
conjunctions,intermediate,0.07334645718266407
conjunctions,major,0.07608300264550266
conjunctions,minor,-0.07666666666666667
impersonal_pronouns,intermediate,0.017832874196510543
impersonal_pronouns,major,0.043377976190476196
impersonal_pronouns,minor,-0.005555555555555573
negations,intermediate,-0.007905138339920952
negations,major,-0.01811327561327563
negations,minor,0.06666666666666665
personal_pronouns,intermediate,0.010185185185185186
personal_pronouns,major,0.002430555555555556
personal_pronouns,minor,0.023809523809523805
prepositions,intermediate,-0.005121411155893929
prepositions,major,0.026310881806571457
prepositions,minor,0.0023809523809523725
quantifiers,intermediate,0.07345062345062343
quantifiers,major,-0.0008152699241216148
quantifiers,minor,-0.14444444444444443
