family,importance,mean_conv
adverbs,intermediate,-0.010849567099567118
adverbs,major,-0.03166648166648167
adverbs,minor,0.008503401360544218
articles,intermediate,0.005671296296296295
articles,major,-0.05330387205387207
articles,minor,0.01309523809523809
auxiliary_verbs,intermediate,0.006041666666666667
auxiliary_verbs,major,-0.0038014069264069306
auxiliary_verbs,minor,0.0
conjunctions,intermediate,0.084375
conjunctions,major,-0.008248299319727898
conjunctions,minor,-0.003401360544217683
impersonal_pronouns,intermediate,0.02591688849452824
impersonal_pronouns,major,-0.0006021756021756167
impersonal_pronouns,minor,0.04166666666666666
negations,intermediate,0.025850340136054424
negations,major,-0.046446608946608944
negations,minor,0.031746031746031744
personal_pronouns,intermediate,-0.00020161290322581182
personal_pronouns,major,0.0025353986291486302
personal_pronouns,minor,0.0
prepositions,intermediate,0.003229717813051135
prepositions,major,0.01495652495652496
prepositions,minor,-0.038095238095238085
quantifiers,intermediate,0.004513888888888891
quantifiers,major,0.015814393939393937
quantifiers,minor,-0.01587301587301589
