family,importance,mean_conv
adverbs,intermediate,0.017749129204543482
adverbs,major,0.023605712278918084
adverbs,minor,-0.02777777777777779
articles,intermediate,0.008783578213947612
articles,major,0.009912783526868849
articles,minor,0.029166666666666664
auxiliary_verbs,intermediate,0.025950507984260834
auxiliary_verbs,major,0.008001718374128677
auxiliary_verbs,minor,0.02307692307692308
conjunctions,intermediate,0.0064077196750562644
conjunctions,major,-0.005965147313384962
conjunctions,minor,0.1444444444444444
impersonal_pronouns,intermediate,0.05555865816683374
impersonal_pronouns,major,0.03400045560840763
impersonal_pronouns,minor,-0.075
negations,intermediate,-0.025700300283016668
negations,major,-0.001446230627811272
negations,minor,-0.16666666666666669
personal_pronouns,intermediate,0.006376209840883755
personal_pronouns,major,-0.005111478512875599
personal_pronouns,minor,0.012500000000000004
prepositions,intermediate,-0.009554050613220266
prepositions,major,-0.0010267270838824052
prepositions,minor,0.07444444444444444
quantifiers,intermediate,-0.00571801415882964
quantifiers,major,0.056427430861594345
quantifiers,minor,-0.05416666666666668
