a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Barney,Bill Sikes,3,3,9,0.0,0.0,M,minor,M,major
Bill Sikes,Charley Bates,1,3,3,0.0,0.0,M,major,M,intermediate
Bill Sikes,Fagin,9,75,415,-0.01708658280962114,-0.0225542168674699,M,major,M,major
Bill Sikes,Nance,9,39,220,-0.006928400932608516,-0.00314685314685316,M,major,F,major
Bill Sikes,Oliver Twist,5,4,16,-0.03333333333333335,-0.03125000000000001,M,major,M,major
Bill Sikes,The Labouring Man,1,3,3,0.0,0.0,M,major,M,minor
Bill Sikes,Toby Crackit,9,13,89,0.00763125763125761,0.006914433880725993,M,major,M,intermediate
Charley Bates,Bill Sikes,2,3,6,0.0,0.0,M,intermediate,M,major
Charley Bates,Fagin,9,20,103,-0.01569900687547749,-0.013592233009708759,M,intermediate,M,major
Charley Bates,The Artful Dodger,9,13,81,0.038773572106905435,0.023741690408357063,M,intermediate,M,intermediate
Dick,Oliver Twist,4,3,12,0.0,0.0,M,minor,M,major
Fagin,Bill Sikes,9,74,394,-0.045620721493120936,-0.039820277129921776,M,major,M,major
Fagin,Charley Bates,9,16,86,-0.12226831810165144,-0.11700581395348837,M,major,M,intermediate
Fagin,Monks,9,15,99,0.02287157287157289,0.01750841750841753,M,major,M,major
Fagin,Mr. Chitling,7,10,36,0.002040816326530589,0.013888888888888867,M,major,M,intermediate
Fagin,Mr. Lively,1,3,3,0.0,0.0,M,major,M,minor
Fagin,Nance,9,22,99,0.03876062209395542,0.05325987144168962,M,major,F,major
Fagin,Noah Claypole,9,60,317,0.041706909711725665,0.03738170347003154,M,major,M,major
Fagin,Oliver Twist,9,18,112,-0.0065090138619550465,-0.006448412698412703,M,major,M,major
Fagin,The Artful Dodger,7,6,37,0.011904761904761902,0.004504504504504504,M,major,M,intermediate
Fagin,The Landlord Of The Cripples,4,5,13,-4.163336342344337e-17,-3.843079700625542e-17,M,major,M,minor
Fagin,The Turnkey,2,3,6,0.0,0.0,M,major,M,minor
Fagin,Toby Crackit,2,5,7,0.033333333333333326,0.028571428571428564,M,major,M,intermediate
Harry Maylie,Mr. Losberne,1,4,3,-0.08333333333333337,-0.08333333333333337,M,intermediate,M,major
Harry Maylie,Mrs. Maylie,9,14,60,-0.038940997274330605,-0.03452380952380952,M,intermediate,F,intermediate
Harry Maylie,Oliver Twist,5,9,20,0.061111111111111116,0.050000000000000024,M,intermediate,M,major
Harry Maylie,Rose Maylie,9,21,100,-0.05484207150873817,-0.05333333333333332,M,intermediate,F,major
Joe,Nance,6,6,21,-0.01388888888888889,-0.023809523809523808,M,minor,F,major
Kags,Mr. Chitling,3,4,10,0.055555555555555546,0.04999999999999999,M,minor,M,intermediate
Kags,Toby Crackit,4,3,12,0.0,0.0,M,minor,M,intermediate
Monks,Fagin,9,14,108,-0.016241782908449576,-0.015873015873015876,M,major,M,major
Monks,Mr. Brownlow,9,34,175,-0.036642590015688696,-0.029579831932773127,M,major,M,major
Monks,Mr. Bumble,9,20,77,0.01975308641975308,0.007792207792207788,M,major,M,major
Monks,Mrs. Corney,9,24,83,-0.09143634143634144,-0.0958835341365462,M,major,F,major
Mr. Blathers,Mr. Duff,6,7,25,0.006349206349206373,0.03428571428571432,M,intermediate,M,minor
Mr. Blathers,Mr. Giles,2,4,6,-0.16666666666666669,-0.16666666666666666,M,intermediate,M,intermediate
Mr. Blathers,Mr. Losberne,8,10,42,-0.06473214285714285,-0.05476190476190475,M,intermediate,M,major
Mr. Brittles,Mr. Giles,9,8,48,0.04232804232804232,0.026041666666666657,M,minor,M,intermediate
Mr. Brittles,Mr. Losberne,2,3,6,0.0,0.0,M,minor,M,major
Mr. Brownlow,Monks,9,35,159,-0.0033028455098122003,-0.0010781671159029668,M,major,M,major
Mr. Brownlow,Mr. Bumble,9,6,46,-0.014814814814814812,-0.010869565217391302,M,major,M,major
Mr. Brownlow,Mr. Fang,9,9,62,-0.035008818342151665,-0.026881720430107524,M,major,M,intermediate
Mr. Brownlow,Mr. Grimwig,9,19,98,-0.05164995822890558,-0.04779806659505906,M,major,M,intermediate
Mr. Brownlow,Mr. Losberne,9,11,57,-0.09474106140772807,-0.07177033492822966,M,major,M,major
