family,importance,mean_conv
adverbs,intermediate,-0.008593846002068084
adverbs,major,0.002466871539196444
adverbs,minor,-1.2335811384723961e-17
articles,intermediate,0.001216839397208794
articles,major,0.0031862339513490253
articles,minor,0.05138888888888887
auxiliary_verbs,intermediate,0.004418914577667428
auxiliary_verbs,major,0.013749908663355277
auxiliary_verbs,minor,0.01666666666666667
conjunctions,intermediate,0.02046914134517357
conjunctions,major,0.018323706781618865
conjunctions,minor,0.07499999999999998
impersonal_pronouns,intermediate,0.022538942192572305
impersonal_pronouns,major,0.009898913676936245
impersonal_pronouns,minor,0.07777777777777777
negations,intermediate,0.029691856579728424
negations,major,-0.024630316045939245
negations,minor,0.16666666666666663
personal_pronouns,intermediate,0.00536430507897899
personal_pronouns,major,0.008288401200192077
personal_pronouns,minor,-0.003124999999999996
prepositions,intermediate,-0.019737200796370445
prepositions,major,-0.005998003932797127
prepositions,minor,0.022222222222222216
quantifiers,intermediate,0.003682812287451348
quantifiers,major,3.535440210552824e-05
quantifiers,minor,-0.05416666666666668
