family,importance,mean_conv
adverbs,intermediate,-0.02042527442415483
adverbs,major,-0.0020812670878632973
adverbs,minor,0.021842650103519667
articles,intermediate,0.012178572445484079
articles,major,-0.0054392278751396635
articles,minor,0.04247448979591837
auxiliary_verbs,intermediate,0.008938996056750666
auxiliary_verbs,major,0.014808837302009166
auxiliary_verbs,minor,0.039387755102040824
conjunctions,intermediate,0.0220820872658178
conjunctions,major,-1.166747296973259e-05
conjunctions,minor,-0.004140786749482406
impersonal_pronouns,intermediate,-0.007976862136243075
impersonal_pronouns,major,-0.009651366505906518
impersonal_pronouns,minor,0.03201058201058201
negations,intermediate,0.005714663220530588
negations,major,-0.022809357800679785
negations,minor,0.07076719576719576
personal_pronouns,intermediate,0.008887980617981621
personal_pronouns,major,-0.0013963749723580326
personal_pronouns,minor,0.0010520487264673365
prepositions,intermediate,-0.010490780226777838
prepositions,major,-0.008706752586776409
prepositions,minor,0.04025974025974026
quantifiers,intermediate,-0.017808853514392837
quantifiers,major,0.008592160908097906
quantifiers,minor,-0.0001831501831501825
