a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Bill Sikes,Charley Bates,1,3,3,0.0,0.0,M,major,M,intermediate
Bill Sikes,Fagin,9,75,434,0.015591073106129625,0.007588325652841773,M,major,M,major
Bill Sikes,Nance,9,39,196,0.02335401799774879,0.005886970172684487,M,major,F,major
Bill Sikes,Oliver Twist,4,4,15,0.02083333333333333,0.016666666666666663,M,major,M,major
Bill Sikes,The Driver,1,3,3,0.0,0.0,M,major,M,minor
Bill Sikes,The Labouring Man,1,3,3,0.0,0.0,M,major,M,minor
Bill Sikes,Toby Crackit,9,13,66,0.06109816109816108,0.06643356643356642,M,major,M,intermediate
Bitzer,Mrs. Sparsit,9,26,148,-0.043392562603088915,-0.03144490644490645,M,intermediate,F,major
Bitzer,Thomas Gradgrind,9,7,52,0.03121693121693123,0.027472527472527486,M,intermediate,M,major
Cecilia Jupe,Josiah Bounderby,8,6,32,0.07916666666666666,0.08333333333333333,F,major,M,major
Cecilia Jupe,Louisa Bounderby,9,31,221,-0.006692724967619795,-0.007006276455991843,F,major,F,major
Cecilia Jupe,Mr. James Harthouse,9,15,76,-0.021654271654271653,-0.01491228070175438,F,major,M,major
Cecilia Jupe,Rachel Gradgrind,9,11,71,-0.010209235209235216,-0.01152368758002562,F,major,F,intermediate
Cecilia Jupe,Thomas Gradgrind,9,22,98,-0.004369087702421035,0.00046382189239331604,F,major,M,major
Charley Bates,Bill Sikes,4,3,12,0.0,0.0,M,intermediate,M,major
Charley Bates,Fagin,9,20,99,0.04020963604296937,0.024747474747474754,M,intermediate,M,major
Charley Bates,Oliver Twist,2,3,6,0.0,0.0,M,intermediate,M,major
Charley Bates,The Artful Dodger,9,13,58,0.027506444173110815,0.013262599469495998,M,intermediate,M,intermediate
Dick,Oliver Twist,2,3,6,0.0,0.0,M,minor,M,major
Fagin,Bill Sikes,9,74,343,0.05639838377279475,0.045544086360412885,M,major,M,major
Fagin,Charley Bates,9,16,86,-0.07597603014269681,-0.07630813953488372,M,major,M,intermediate
Fagin,Monks,9,15,68,-0.05105820105820105,-0.051960784313725486,M,major,M,major
Fagin,Mr. Chitling,8,10,48,0.06979166666666665,0.06458333333333331,M,major,M,intermediate
Fagin,Nance,9,22,105,-0.01863136863136862,0.030303030303030314,M,major,F,major
Fagin,Noah Claypole,9,60,341,0.004904997913127996,0.004447702834799615,M,major,M,major
Fagin,Oliver Twist,9,18,105,0.007062454611474234,-0.00793650793650792,M,major,M,major
Fagin,The Artful Dodger,6,6,24,-0.06666666666666667,-0.06249999999999999,M,major,M,intermediate
Fagin,The Landlord Of The Cripples,3,5,9,-0.0888888888888889,-0.08888888888888892,M,major,M,minor
Fagin,The Turnkey,2,3,6,0.0,0.0,M,major,M,minor
Harry Maylie,Mr. Losberne,5,4,16,0.016666666666666663,0.015624999999999997,M,intermediate,M,major
Harry Maylie,Mrs. Maylie,9,14,85,0.05877085877085876,0.039495798319327716,M,intermediate,F,intermediate
Harry Maylie,Oliver Twist,6,9,34,-0.042063492063492025,-0.035947712418300616,M,intermediate,M,major
Harry Maylie,Rose Maylie,9,21,126,-0.03157567740901073,-0.02191987906273619,M,intermediate,F,major
Jane,Louisa Bounderby,1,4,3,0.0,0.0,F,minor,F,major
Joe,Nance,4,6,16,0.05416666666666667,0.052083333333333336,M,minor,F,major
Josiah Bounderby,Cecilia Jupe,8,5,30,0.06458333333333331,0.053333333333333316,M,major,F,major
Josiah Bounderby,Louisa Bounderby,8,8,51,0.08645833333333333,0.04656862745098039,M,major,F,major
Josiah Bounderby,Mr. E. W. B. Childers,5,5,18,0.0,0.0,M,major,M,intermediate
Josiah Bounderby,Mr. James Harthouse,9,18,122,0.058561191894525216,0.05601092896174863,M,major,M,major
Josiah Bounderby,Mrs. Sparsit,9,56,342,0.03358310230650655,0.029030910609857973,M,major,F,major
Josiah Bounderby,Rachel Gradgrind,9,7,48,0.015079365079365118,0.02083333333333337,M,major,F,intermediate
